Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source
South Africa,Free State,Thusanong Parys Clinic,Clinic,MoH,-26.9201,27.4848,GPS
South Africa,Free State,Thusong Clinic,Clinic,MoH,-29.1846999999999,26.2346,GPS
South Africa,Free State,Tiger River Clinic,Clinic,MoH,-29.1204,26.7894,GPS
South Africa,Free State,Tina Moloi Clinic,Clinic,MoH,-28.6097,28.8563,GPS
South Africa,Free State,Tokollo Hospital,District Hospital,MoH,-27.2891,27.9617,GPS
South Africa,Free State,TS Mahloko Clinic,Clinic,MoH,-29.2429999999999,26.7166,GPS
South Africa,Free State,Tsatsi SPS Clinic,Clinic,MoH,-26.8444,27.8556999999999,GPS
South Africa,Free State,Tseki Clinic,Clinic,MoH,-28.5857999999999,28.7723,GPS
South Africa,Free State,Tshepo Themba Clinic,Clinic,MoH,-26.3495999999999,28.2023,GPS
South Africa,Free State,Tshepong Kroonstad Clinic,Clinic,MoH,-27.6388,27.1739999999999,GPS
South Africa,Free State,Tshepong Verkeerdevlei Clinic,Clinic,MoH,-28.8401,26.7621,GPS
South Africa,Free State,Tshepong Welkom Clinic,Clinic,MoH,-27.9576999999999,26.8360999999999,GPS
South Africa,Free State,Tshiame A Clinic,Clinic,MoH,-28.32,28.9899999999999,GPS
South Africa,Free State,Tshiame B Clinic,Clinic,MoH,-28.3243,28.9947,GPS
South Africa,Free State,Tshirela Clinic,Clinic,MoH,-28.6228,28.8046,GPS
South Africa,Free State,Tshwaraganang Dealesville Clinic,Clinic,MoH,-28.6579,25.7714,GPS
South Africa,Free State,Tshwaraganang Hertzogville Clinic,Clinic,MoH,-28.123,25.4999,GPS
South Africa,Free State,Tumahole Clinic,Clinic,MoH,-26.9162,27.4677,GPS
South Africa,Free State,Tweefontein Clinic,Clinic,MoH,-29.3701,26.9255999999999,GPS
South Africa,Free State,Tweespruit Clinic,Clinic,MoH,-29.1875,27.0254,GPS
South Africa,Free State,Universitas C Hospital,National Central Hospital,MoH,-29.1179999999999,26.1843,GPS
South Africa,Free State,Vaal Rock Clinic,Clinic,MoH,-28.6815,26.4614,GPS
South Africa,Free State,Vaalpark Clinic,Clinic,MoH,-26.773,27.8389999999999,GPS
South Africa,Free State,Vanstadensrus Clinic,Clinic,MoH,-29.9851999999999,27.0136,GPS
South Africa,Free State,Villiers Clinic,Clinic,MoH,-27.029,28.5978999999999,GPS
South Africa,Free State,Virginia Clinic,Clinic,MoH,-28.1076,26.8641,GPS
South Africa,Free State,Vivian Mangwane Clinic,Clinic,MoH,-26.9115,27.4907,GPS
South Africa,Free State,Vrede Clinic,Clinic,MoH,-27.4343,29.1553,GPS
South Africa,Free State,Welkom Clinic,Clinic,MoH,-27.9853999999999,26.7413999999999,GPS
South Africa,Free State,Westdene Clinic,Clinic,MoH,-29.1026999999999,26.2075999999999,GPS
South Africa,Free State,Wilgehof Clinic,Clinic,MoH,-29.1276,26.1911999999999,GPS
South Africa,Free State,Winburg Clinic,Clinic,MoH,-28.5185999999999,27.0131,GPS
South Africa,Free State,Winburg Hospital,District Hospital,MoH,-28.5097999999999,27.0079999999999,GPS
South Africa,Free State,Winnie Mandela Botshabelo Clinic,Clinic,MoH,-29.2182,26.7032999999999,GPS
South Africa,Free State,Winnie Mandela Rouxville Clinic,Clinic,MoH,-30.4076999999999,26.8309,GPS
South Africa,Free State,Zamani Clinic,Clinic,MoH,-27.6687,29.5612999999999,GPS
South Africa,Free State,Zamdela CHC,Community Health Centre,MoH,-26.8420999999999,27.8466999999999,GPS
South Africa,Gauteng,17 Esselen Street Clinic,Clinic,Local authority,-26.1909999999999,28.045,GPS
South Africa,Gauteng,4th Avenue Clinic,Clinic,MoH,-26.1052,28.0908,GPS
South Africa,Gauteng,80 Albert Street Clinic,Clinic,MoH,-26.2076999999999,28.0496,GPS
South Africa,Gauteng,Adelaide Tambo Clinic,Clinic,MoH,-25.5819,28.2333,GPS
South Africa,Gauteng,Akasia Refugee Shelter Clinic,Clinic,MoH,-25.6381,28.1233,GPS
South Africa,Gauteng,Albertina Sisulu Clinic,Clinic,Local authority,-26.5768999999999,27.8486,GPS
South Africa,Gauteng,Alberton North Clinic,Clinic,Local authority,-26.2595999999999,28.1285999999999,GPS
South Africa,Gauteng,Alexandra 8th Avenue Clinic,Clinic,Local authority,-26.1095,28.0959,GPS
South Africa,Gauteng,Alexandra CHC,Community Health Centre,Local authority,-26.1163999999999,28.0884,GPS
South Africa,Gauteng,Alexandra East Bank Clinic,Clinic,Local authority,-26.1067,28.1099999999999,GPS
South Africa,Gauteng,Alra Park Clinic,Clinic,Local authority,-26.4327,28.5082999999999,GPS
South Africa,Gauteng,Alra Park Ext 3 Clinic,Clinic,Local authority,-26.446,28.5126999999999,GPS
South Africa,Gauteng,Andries Raditsela Clinic,Clinic,MoH,-26.3342999999999,28.3887,GPS
South Africa,Gauteng,Atteridgeville Clinic,Clinic,Local authority,-25.7685999999999,28.0783999999999,GPS
South Africa,Gauteng,Azaadville Clinic,Clinic,Local authority,-26.1709,27.7582999999999,GPS
South Africa,Gauteng,Badirile Clinic,Clinic,Local authority,-26.1301999999999,27.5928,GPS
South Africa,Gauteng,Bakerton Health Post,Health Post,Local authority,-26.2262999999999,28.4691,GPS
South Africa,Gauteng,Bapsfontein Clinic,Clinic,Local authority,-26.0028,28.4134999999999,GPS
South Africa,Gauteng,Barcelona Clinic,Clinic,Local authority,-26.1091,28.4522,GPS
South Africa,Gauteng,Barney Molokoane Clinic,Clinic,MoH,-26.4924,27.8791,GPS
South Africa,Gauteng,Bedfordview Clinic,Clinic,Local authority,-26.1793,28.1344999999999,GPS
South Africa,Gauteng,Bekkersdal East Clinic,Clinic,Local authority,-26.2834,27.704,GPS
South Africa,Gauteng,Bekkersdal West CHC,Community Health Centre,Local authority,-26.2861,27.6973999999999,GPS
South Africa,Gauteng,Bellavista Clinic,Clinic,Local authority,-26.2557,28.0292999999999,GPS
South Africa,Gauteng,Berario Clinic,Clinic,Local authority,-26.1356,27.9528,GPS
South Africa,Gauteng,Berea Clinic,Clinic,Local authority,-26.1878999999999,28.055,GPS
South Africa,Gauteng,Bertha Gxowa Clinic,Clinic,MoH,-26.2212999999999,28.1628,GPS
South Africa,Gauteng,Bertha Gxowa Hospital,District Hospital,MoH,-26.2197,28.1631,GPS
South Africa,Gauteng,Beverly Hills Clinic,Clinic,Local authority,-26.5424,27.8237999999999,GPS
South Africa,Gauteng,Bezvalley Clinic,Clinic,Local authority,-26.1865999999999,28.0883,GPS
South Africa,Gauteng,Bheki Mlangeni District Hospital,District Hospital,MoH,-26.2478,27.8569,GPS
South Africa,Gauteng,Birchleigh Clinic,Clinic,Local authority,-26.0673999999999,28.2286,GPS
South Africa,Gauteng,Birchleigh North Clinic,Clinic,Local authority,-26.0522999999999,28.2302,GPS
South Africa,Gauteng,Blybank Clinic,Clinic,MoH,-26.338,27.4747999999999,GPS
South Africa,Gauteng,Blyvooruitsig Clinic,Clinic,Local authority,-26.4003,27.3744,GPS
South Africa,Gauteng,Bobby Satellite Clinic,Satellite Clinic,MoH,-26.3353,27.9874,GPS
South Africa,Gauteng,Boekenhout Clinic,Clinic,MoH,-25.5058,28.0648,GPS
South Africa,Gauteng,Boikhutsong Clinic,Clinic,MoH,-25.4483,28.1125,GPS
South Africa,Gauteng,Boipatong CHC,Community Health Centre,Local authority,-26.6721,27.8478999999999,GPS
South Africa,Gauteng,Boitumelo Clinic,Clinic,MoH,-26.5623,27.8243,GPS
South Africa,Gauteng,Boksburg Civic Centre Clinic,Clinic,Local authority,-26.2218,28.2520999999999,GPS
South Africa,Gauteng,Boksburg North Clinic,Clinic,Local authority,-26.2091999999999,28.2532,GPS
South Africa,Gauteng,Bonaero Park Clinic,Clinic,Local authority,-26.1212,28.2563,GPS
South Africa,Gauteng,Bophelong Clinic Johannesburg A,Clinic,Local authority,-26.0046,28.1905,GPS
South Africa,Gauteng,Bophelong Clinic Johannesburg C,Clinic,Local authority,-26.2441,27.8078,GPS
South Africa,Gauteng,Bophelong Clinic Tshwane 3,Clinic,MoH,-25.7718999999999,28.0534,GPS
South Africa,Gauteng,Bosmont Clinic,Clinic,Local authority,-26.1894999999999,27.9587,GPS
South Africa,Gauteng,Brackenhurst Clinic,Clinic,Local authority,-26.3139,28.097,GPS
South Africa,Gauteng,Bronkhorstspruit Clinic,Clinic,MoH,-25.8096,28.7436,GPS
South Africa,Gauteng,Bronkhorstspruit Hospital,District Hospital,MoH,-25.8033,28.7168999999999,GPS
South Africa,Gauteng,Calcot Dhlephu Clinic,Clinic,Local authority,-26.3767,28.3782,GPS
South Africa,Gauteng,Carletonville Central Clinic,Clinic,Local authority,-26.3578,27.3979,GPS
South Africa,Gauteng,Carletonville Hospital,District Hospital,MoH,-26.347,27.3945,GPS
South Africa,Gauteng,Charlotte Maxeke Hospital,National Central Hospital,MoH,-26.1739999999999,28.0469,GPS
South Africa,Gauteng,Chiawelo CHC,Community Health Centre,MoH,-26.279,27.8647999999999,GPS
South Africa,Gauteng,Chiawelo LA Clinic,Clinic,Local authority,-26.2791,27.8647999999999,GPS
South Africa,Gauteng,Chief Albert Luthuli Clinic,Clinic,Local authority,-26.1542999999999,28.3819,GPS
South Africa,Gauteng,Chris Hani Baragwanath Hospital,National Central Hospital,MoH,-26.26,27.9379999999999,GPS
South Africa,Gauteng,Claremont Clinic,Clinic,Local authority,-26.1773999999999,27.9562999999999,GPS
South Africa,Gauteng,Cosmo City Clinic,Clinic,MoH,-26.0204999999999,27.9297,GPS
South Africa,Gauteng,Crosby Clinic,Clinic,Local authority,-26.1923999999999,27.9898999999999,GPS
South Africa,Gauteng,Crown Gardens Clinic,Clinic,Local authority,-26.2489999999999,28.0046,GPS
South Africa,Gauteng,Crystal Park Clinic,Clinic,Local authority,-26.1360999999999,28.3703,GPS
South Africa,Gauteng,Dan Kubheka Clinic,Clinic,Local authority,-26.1874,28.3945,GPS
South Africa,Gauteng,Danville Clinic,Clinic,Local authority,-25.7476999999999,28.1336,GPS
South Africa,Gauteng,Dark City CHC,Community Health Centre,MoH,-25.675,28.7266,GPS
South Africa,Gauteng,Daspoort Poli Clinic,Clinic,MoH,-25.7136,28.1324,GPS
South Africa,Gauteng,Daveyton East Clinic,Clinic,Local authority,-26.1343,28.4406,GPS
South Africa,Gauteng,Daveyton Ext Clinic,Clinic,Local authority,-26.1286999999999,28.4488999999999,GPS
South Africa,Gauteng,Davidsonville Clinic,Clinic,Local authority,-26.1545999999999,27.8489,GPS
South Africa,Gauteng,Dawn Park Clinic,Clinic,Local authority,-26.3069999999999,28.2571,GPS
South Africa,Gauteng,De Wagensdrift Clinic,Clinic,MoH,-25.5141999999999,28.5284,GPS
South Africa,Gauteng,Deelkraal Clinic,Clinic,MoH,-26.459,27.3252999999999,GPS
South Africa,Gauteng,Diepkloof LA Clinic,Clinic,Local authority,-26.2373,27.9463,GPS
South Africa,Gauteng,Diepkloof Prov Clinic,Clinic,MoH,-26.2407,27.9472999999999,GPS
South Africa,Gauteng,Diepsloot South Clinic,Clinic,Local authority,-25.9216,28.015,GPS
South Africa,Gauteng,Dilopye Clinic,Clinic,MoH,-25.3828999999999,28.1935,GPS
South Africa,Gauteng,Dinwiddie Satellite Clinic,Satellite Clinic,Local authority,-26.263,28.1649999999999,GPS
South Africa,Gauteng,Discoverers CHC,Community Health Centre,MoH,-26.1658,27.8942,GPS
South Africa,Gauteng,DMA Kromdraai Clinic,Clinic,MoH,-25.9881999999999,27.7831,GPS
South Africa,Gauteng,Doornpoort Clinic,Clinic,Local authority,-25.6558999999999,28.2514,GPS
South Africa,Gauteng,Dr George Mukhari Hospital,National Central Hospital,MoH,-25.619,28.0122,GPS
South Africa,Gauteng,Dr Helga Kuhn Clinic,Clinic,MoH,-26.4971999999999,27.8371,GPS
South Africa,Gauteng,Dr Ramirez Martinez Clinic,Clinic,Local authority,-26.0731,27.7523,GPS
South Africa,Gauteng,Dr Yusuf Dadoo Gateway Clinic,Clinic,MoH,-26.0995999999999,27.7838999999999,GPS
South Africa,Gauteng,Dr Yusuf Dadoo Hospital,District Hospital,MoH,-26.0995999999999,27.7838999999999,GPS
South Africa,Gauteng,Dresser Clinic,Clinic,Local authority,-26.3548,28.1361999999999,GPS
South Africa,Gauteng,Driehoek Clinic,Clinic,Local authority,-26.7259999999999,27.8462,GPS
South Africa,Gauteng,Duduza Clinic,Clinic,Local authority,-26.375,28.4142,GPS
South Africa,Gauteng,Dukathole Clinic,Clinic,Local authority,-26.2257,28.1906,GPS
South Africa,Gauteng,East Lynne Clinic,Clinic,Local authority,-25.7051,28.2846,GPS
South Africa,Gauteng,Ebony Park Kaalfontein Clinic,Clinic,Local authority,-25.9938,28.1795,GPS
South Africa,Gauteng,Eden Park Clinic,Clinic,Local authority,-26.3766,28.1263,GPS
South Africa,Gauteng,Edenvale Clinic,Clinic,Local authority,-26.1368,28.1491,GPS
South Africa,Gauteng,Edenvale Hospital,Regional Hospital,MoH,-26.1282999999999,28.1294,GPS
South Africa,Gauteng,Edleen Clinic,Clinic,Local authority,-26.0971,28.2068,GPS
South Africa,Gauteng,Eersterust CHC,Community Health Centre,MoH,-25.7069,28.3094,GPS
South Africa,Gauteng,Eikenhof LA Clinic,Clinic,Local authority,-26.3342999999999,27.9874,GPS
South Africa,Gauteng,Eikenhof Prov Clinic,Clinic,MoH,-26.3333,27.9868999999999,GPS
South Africa,Gauteng,Ekangala Clinic,Clinic,MoH,-25.6973999999999,28.7521999999999,GPS
South Africa,Gauteng,Elandsfontein Clinic,Clinic,Local authority,-26.1665999999999,27.6491,GPS
South Africa,Gauteng,Eldorado Park Ext 2 Clinic,Clinic,Local authority,-26.2892,27.9210999999999,GPS
South Africa,Gauteng,Eldorado Park Ext 7 Clinic,Clinic,Local authority,-26.2874,27.8954999999999,GPS
South Africa,Gauteng,Eldorado Park Ext 9 Clinic,Clinic,Local authority,-26.2998,27.8896,GPS
South Africa,Gauteng,Eldoraigne Clinic,Clinic,Local authority,-25.8358999999999,28.1488,GPS
South Africa,Gauteng,Elias Motsoaledi Clinic,Clinic,Local authority,-26.2183999999999,27.9152999999999,GPS
South Africa,Gauteng,Elsburg Clinic,Clinic,Local authority,-26.2449,28.1999999999999,GPS
South Africa,Gauteng,Emaphupheni Clinic,Clinic,Local authority,-26.1073999999999,28.4803,GPS
South Africa,Gauteng,Endayeni Clinic,Clinic,Local authority,-26.0195,28.1911999999999,GPS
South Africa,Gauteng,Ennerdale Ext 8 Clinic,Clinic,Local authority,-26.4131,27.8171,GPS
South Africa,Gauteng,Ennerdale Ext 9 Clinic,Clinic,MoH,-26.4030999999999,27.8306,GPS
South Africa,Gauteng,Eric Ndeleni Clinic,Clinic,Local authority,-26.195,27.7684,GPS
South Africa,Gauteng,Erin Clinic,Clinic,Local authority,-25.9942999999999,28.2235,GPS
South Africa,Gauteng,Esangweni CHC,Community Health Centre,Local authority,-26.0222,28.2009,GPS
South Africa,Gauteng,Ethafeni Clinic,Clinic,Local authority,-26.0239,28.2146,GPS
South Africa,Gauteng,Eureka Health Post,Health Post,MoH,-26.6689,27.9181999999999,GPS
South Africa,Gauteng,Evaton Main Clinic,Clinic,Local authority,-26.5315,27.8658,GPS
South Africa,Gauteng,Eyethu Yarona Clinic,Clinic,MoH,-25.9913999999999,27.9273999999999,GPS
South Africa,Gauteng,Fanyana Nhlapo Clinic,Clinic,Local authority,-26.1522,27.7868999999999,GPS
South Africa,Gauteng,Far East Rand Hospital,Regional Hospital,MoH,-26.2353999999999,28.4037,GPS
South Africa,Gauteng,FF Ribeiro Clinic,Clinic,Local authority,-25.745,28.1949,GPS
South Africa,Gauteng,Finetown Clinic,Clinic,MoH,-26.4125,27.8614999999999,GPS
South Africa,Gauteng,First Avenue Clinic,Clinic,Local authority,-26.2505999999999,28.4455999999999,GPS
South Africa,Gauteng,Florida Clinic,Clinic,Local authority,-26.1706,27.9128,GPS
South Africa,Gauteng,Fochville Clinic,Clinic,MoH,-26.4865999999999,27.4906,GPS
South Africa,Gauteng,Folang Clinic,Clinic,Local authority,-25.7497,28.1739999999999,GPS
South Africa,Gauteng,Freedom Park Clinic,Clinic,Local authority,-26.2939,27.9324,GPS
South Africa,Gauteng,Freeway Park Satellite Clinic,Satellite Clinic,Local authority,-26.2567999999999,28.2422,GPS
South Africa,Gauteng,Garankuwa View Clinic,Clinic,MoH,-25.5482,27.9820999999999,GPS
South Africa,Gauteng,Gazankulu Clinic,Clinic,Local authority,-25.7807999999999,28.0562,GPS
South Africa,Gauteng,Geluksdal Clinic,Clinic,Local authority,-26.3417999999999,28.3614999999999,GPS
South Africa,Gauteng,Germiston City Clinic,Clinic,Local authority,-26.2171999999999,28.1642,GPS
South Africa,Gauteng,Glenanda Clinic,Clinic,Local authority,-26.2714,28.0385999999999,GPS
South Africa,Gauteng,Glenhavie Clinic,Clinic,Local authority,-26.3899,27.6157,GPS
South Africa,Gauteng,Goba Clinic,Clinic,Local authority,-26.3426,28.1515999999999,GPS
South Africa,Gauteng,Goodwill Industries Satellite Clinic,Satellite Clinic,MoH,-26.2075,28.0233999999999,GPS
South Africa,Gauteng,Green Village Clinic,Clinic,Local authority,-26.2377,27.8053999999999,GPS
South Africa,Gauteng,Greenfields Clinic,Clinic,Local authority,-26.3949,28.1282,GPS
South Africa,Gauteng,Greenspark Clinic,Clinic,MoH,-26.4938,27.515,GPS
South Africa,Gauteng,Halfway House Clinic,Clinic,Local authority,-25.9987999999999,28.1285999999999,GPS
South Africa,Gauteng,Hands of Compassion Clinic,Clinic,MoH,-25.974,27.9120999999999,GPS
South Africa,Gauteng,Head Office Clinic,Clinic,Local authority,-25.9637999999999,28.1339,GPS
South Africa,Gauteng,Heidelberg Clinic,Clinic,MoH,-26.5014,28.3573999999999,GPS
South Africa,Gauteng,Heidelberg Hospital,District Hospital,MoH,-26.5035999999999,28.3512999999999,GPS
South Africa,Gauteng,Helderkruin Clinic,Clinic,Local authority,-26.1374,27.8691999999999,GPS
South Africa,Gauteng,Helen Joseph Hospital,Provincial Tertiary Hospital,MoH,-26.1839,27.9901,GPS
South Africa,Gauteng,Hercules Clinic,Clinic,Local authority,-25.712,28.1477,GPS
South Africa,Gauteng,Hikhensile Clinic,Clinic,Local authority,-25.9926999999999,28.2041,GPS
South Africa,Gauteng,Hillbrow CHC,Community Health Centre,MoH,-26.1932,28.0447999999999,GPS
South Africa,Gauteng,Hillshaven Satellite Clinic,Satellite Clinic,Local authority,-26.3678999999999,27.6629,GPS
South Africa,Gauteng,Hippo Road Satellite Clinic,Satellite Clinic,MoH,-26.2282,28.0504,GPS
South Africa,Gauteng,Holani Clinic,Clinic,MoH,-25.7043,28.3755999999999,GPS
South Africa,Gauteng,Illiondale Satellite Clinic,Satellite Clinic,Local authority,-26.1231,28.1639,GPS
South Africa,Gauteng,Imbalenhle Clinic,Clinic,MoH,-26.4503999999999,27.8564,GPS
South Africa,Gauteng,Impala Park Satellite Clinic,Satellite Clinic,Local authority,-26.1619999999999,28.2666,GPS
South Africa,Gauteng,Itireleng CHC,Community Health Centre,MoH,-26.2174,27.8707999999999,GPS
South Africa,Gauteng,Itireleng Clinic Ekurhuleni North 2,Clinic,Local authority,-26.0448999999999,28.1785,GPS
South Africa,Gauteng,Itireleng LA Clinic,Clinic,Local authority,-26.2174,27.8707999999999,GPS
South Africa,Gauteng,Itumeleng Clinic,Clinic,MoH,-25.8963,27.6011999999999,GPS
South Africa,Gauteng,Jabavu Vusabantu Clinic,Clinic,Local authority,-26.253,27.8715,GPS
South Africa,Gauteng,Jabulane Dumane CHC,Community Health Centre,MoH,-26.3673,28.2179,GPS
South Africa,Gauteng,Jack Hindon Clinic,Clinic,MoH,-25.6664999999999,28.169,GPS
South Africa,Gauteng,Jameson Park Clinic,Clinic,Local authority,-26.4511,28.4177,GPS
South Africa,Gauteng,Jan Maree Clinic,Clinic,Local authority,-26.0947999999999,27.7473999999999,GPS
South Africa,Gauteng,Jeppe Clinic,Clinic,Local authority,-26.2047999999999,28.0676999999999,GPS
South Africa,Gauteng,Jeppe Street Clinic,Clinic,Local authority,-26.2014,28.0428,GPS
South Africa,Gauteng,Johan Deo Clinic,Clinic,MoH,-26.6014,27.8089,GPS
South Africa,Gauteng,Johan Heyns CHC,Community Health Centre,MoH,-26.7029999999999,27.8340999999999,GPS
South Africa,Gauteng,Joubert Park Clinic,Clinic,Local authority,-26.1946,28.0483,GPS
South Africa,Gauteng,Joy Clinic,Clinic,Local authority,-26.1271999999999,28.4642,GPS
South Africa,Gauteng,Jubilee Gateway Clinic,Clinic,MoH,-25.4026,28.2654999999999,GPS
South Africa,Gauteng,Jubilee Hospital,District Hospital,MoH,-25.4029999999999,28.2657999999999,GPS
South Africa,Gauteng,Kalafong Hospital,Provincial Tertiary Hospital,MoH,-25.7626999999999,28.0895,GPS
South Africa,Gauteng,Kameeldrift Clinic,Clinic,MoH,-25.6808,28.2856999999999,GPS
South Africa,Gauteng,Kanana Clinic,Clinic,MoH,-25.7758,28.6083,GPS
South Africa,Gauteng,Karenpark Clinic,Clinic,Local authority,-25.6724999999999,28.108,GPS
South Africa,Gauteng,Katlehong North Clinic,Clinic,Local authority,-26.3136,28.1554,GPS
South Africa,Gauteng,Kekana Gardens Clinic,Clinic,MoH,-25.3784999999999,28.3083999999999,GPS
South Africa,Gauteng,Kekanastad Clinic,Clinic,MoH,-25.3585999999999,28.2456,GPS
South Africa,Gauteng,Kempton Park Civic Centre Clinic,Clinic,Local authority,-26.1017,28.2273,GPS
South Africa,Gauteng,Kemston Clinic,Clinic,Local authority,-26.1874,28.3135,GPS
South Africa,Gauteng,Kgabo CHC,Community Health Centre,MoH,-25.4703,28.059,GPS
South Africa,Gauteng,Khumalo Clinic,Clinic,Local authority,-26.3830999999999,28.1602999999999,GPS
South Africa,Gauteng,Khutsong CHC,Community Health Centre,Local authority,-26.3288,27.3286,GPS
South Africa,Gauteng,Khutsong East Clinic,Clinic,Local authority,-26.3291,27.3188,GPS
South Africa,Gauteng,Khutsong Ext 3 Clinic,Clinic,Local authority,-26.3415,27.3029,GPS
South Africa,Gauteng,Khutsong South Clinic,Clinic,Local authority,-26.3545,27.3273,GPS
South Africa,Gauteng,Khutsong West Clinic,Clinic,MoH,-26.3278,27.3160999999999,GPS
South Africa,Gauteng,Kibler Park Clinic,Clinic,Local authority,-26.3188999999999,28.0091,GPS
South Africa,Gauteng,Kingsway Clinic,Clinic,Local authority,-26.2352999999999,28.3703,GPS
South Africa,Gauteng,Klipspruit West Clinic,Clinic,Local authority,-26.2895,27.8812,GPS
South Africa,Gauteng,Kliptown Clinic,Clinic,MoH,-26.2901999999999,27.8953999999999,GPS
South Africa,Gauteng,Klopper Park Clinic,Clinic,Local authority,-26.1470999999999,28.1972999999999,GPS
