FacilityId,Ou3uid,FacilityName,Province,District,SubDistrict,Ou2Code,Ou3Code
852515,WnTlsaSVlEm,lp George Masebe Gateway Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
874560,cNqykWdrvRg,lp Gideon Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Blouberg Local Municipality,325111,173403
885824,iC4QrGjmJkg,lp Giyani CHC,lp Limpopo Province,lp Mopani District Municipality,lp Greater Giyani Local Municipality,325111,524721
650251,cNqykWdrvRg,lp Goedentrou Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Blouberg Local Municipality,325111,173403
873815,ME8kWU0UX3u,lp Goedgedach Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Elias Motsoaledi Local Municipality,325111,220621
281660,cNqykWdrvRg,lp Goedgevonden Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
346006,d8xaVWREBhh,lp Gondeni Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
834506,iC4QrGjmJkg,lp Grace Mugodeni CHC,lp Limpopo Province,lp Mopani District Municipality,lp Greater Tzaneen Local Municipality,325111,524721
505715,ME8kWU0UX3u,lp Groblersdal Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Elias Motsoaledi Local Municipality,325111,220621
827724,cNqykWdrvRg,lp Grootdraai Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Blouberg Local Municipality,325111,173403
556551,d8xaVWREBhh,lp Guyuni Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
790733,CT8lZ9vouCK,gp Halfway House Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg A Health sub-District,333920,757012
264151,HnxwzrjaFJ6,gp Hands of Compassion Clinic,gp Gauteng Province,gp West Rand District Municipality,gp Mogale City Local Municipality,333920,785121
353315,eb2pqCr6SPX,gp Heidelberg Clinic,gp Gauteng Province,gp Sedibeng District Municipality,gp Lesedi Local Municipality,333920,364303
512851,CT8lZ9vouCK,gp Helderkruin Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg C Health sub-District,333920,757012
961351,mTGPVqDw39x,gp Hercules Clinic,gp Gauteng Province,gp City of Tshwane Metropolitan Municipality,gp Tshwane 3 Health sub-District,333920,213103
754560,CT8lZ9vouCK,gp Hikhensile Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg A Health sub-District,333920,757012
652342,CT8lZ9vouCK,gp Hillbrow CHC,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg F Health sub-District,333920,757012
124124,mTGPVqDw39x,gp Holani Clinic,gp Gauteng Province,gp City of Tshwane Metropolitan Municipality,gp Tshwane 6 Health sub-District,333920,213103
582342,b5mCCfOR8R3,fs Harry Gwala (Sasolburg) Clinic,fs Free State Province,fs Fezile Dabi District Municipality,fs Metsimaholo Local Municipality,217302,543412
269833,uCk9SOG7zPC,fs Heidedal CHC,fs Free State Province,fs Mangaung Metropolitan Municipality,fs Bloemfontein Health sub-District,217302,441412
381351,ql0rmwCO9UV,ec Hackney Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
828942,K8jjt6s87Hu,ec Hamburg Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Ngqushwa Local Municipality,431111,252803
416306,ql0rmwCO9UV,ec Haytor Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
741851,K8jjt6s87Hu,ec Healdtown Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Raymond Mhlaba Local Municipality,431111,252803
845242,K8jjt6s87Hu,ec Hebe-Hebe Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
673533,zpkQ8sQRTZ3,ec Helenvale Clinic,ec Eastern Cape Province,ec Nelson Mandela Bay Municipality,ec Nelson Mandela C Health sub-District,431111,678321
613151,QklDVCzIwT6,ec Herschel Clinic,ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Senqu Local Municipality,431111,404230
763424,ql0rmwCO9UV,ec High Street Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Inxuba Yethemba Local Municipality,431111,732412
568406,K8jjt6s87Hu,ec Highview Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
334933,K8jjt6s87Hu,ec Hillside Clinic (Nkonkobe),ec Eastern Cape Province,ec Amathole District Municipality,ec Raymond Mhlaba Local Municipality,431111,252803
213106,QklDVCzIwT6,ec Hillside Clinic (Senqu),ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Senqu Local Municipality,431111,404230
283824,QklDVCzIwT6,ec Hilton Clinic,ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Walter Sisulu Local Municipality,431111,404230
747351,gG593Bj4Pw3,ec Hlabatshane Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec King Sabata Dalindyebo Local Municipality,431111,264903
122360,ql0rmwCO9UV,ec Hlala Uphilile Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Emalahleni Local Municipality,431111,732412
682242,d12AA2zsVxt,ec Hlamandana Clinic,ec Eastern Cape Province,ec Alfred Nzo District Municipality,ec Mbizana Local Municipality,431111,444212
522824,QklDVCzIwT6,ec Hlangalane Clinic,ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Elundini Local Municipality,431111,404230
554460,QklDVCzIwT6,ec Hlankomo Clinic,ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Elundini Local Municipality,431111,404230
682851,QklDVCzIwT6,ec Hlomendlini Clinic,ec Eastern Cape Province,ec Joe Gqabi District Municipality,ec Senqu Local Municipality,431111,404230
227551,K8jjt6s87Hu,ec Hobeni Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mbhashe Local Municipality,431111,252803
135624,ql0rmwCO9UV,ec Hofmeyer Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
326760,gG593Bj4Pw3,ec Holy Cross Gateway Clinic,ec Eastern Cape Province,ec Oliver Tambo District Municipality,ec Ingquza Hill Local Municipality,431111,264903
853151,EjbGzWzoog1,ec Horseshoe Clinic,ec Eastern Cape Province,ec Sarah Baartman District Municipality,ec Dr Beyers Naud̩ Local Municipality,431111,621012
432333,K8jjt6s87Hu,ec Horton Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Ngqushwa Local Municipality,431111,252803
233760,ql0rmwCO9UV,ec Hukuwa Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
483224,EjbGzWzoog1,ec Humansdorp Clinic,ec Eastern Cape Province,ec Sarah Baartman District Municipality,ec Kouga Local Municipality,431111,621012
296451,b5mCCfOR8R3,fs Heilbron Clinic,fs Free State Province,fs Fezile Dabi District Municipality,fs Ngwathe Local Municipality,217302,543412
409842,OR2w9kBBhZe,fs Hennenman Clinic,fs Free State Province,fs Lejweleputswa District Municipality,fs Matjhabeng Local Municipality,217302,129112
463315,b5mCCfOR8R3,fs Hill Street Clinic,fs Free State Province,fs Fezile Dabi District Municipality,fs Moqhaka Local Municipality,217302,543412
991251,IdmSgEWAJAJ,fs Hlohlolwane Clinic,fs Free State Province,fs Thabo Mofutsanyana District Municipality,fs Setsoto Local Municipality,217302,651821
427633,IdmSgEWAJAJ,fs Hobhouse Clinic,fs Free State Province,fs Thabo Mofutsanyana District Municipality,fs Mantsopa Local Municipality,217302,651821
167442,QAFeD9Y7ndl,mp Haakdoringlaagte Clinic,mp Mpumalanga Province,mp Nkangala District Municipality,mp Dr JS Moroka Local Municipality,827311,631203
113533,jV5WxrHYFzy,mp Harmony Hill Clinic,mp Mpumalanga Province,mp Ehlanzeni District Municipality,mp Thaba Chweu Local Municipality,827311,976421
257433,q7RiAE9fLwc,mp Hartebeeskop Clinic,mp Mpumalanga Province,mp Gert Sibande District Municipality,mp Chief Albert Luthuli Local Municipality,827311,334903
738006,jV5WxrHYFzy,mp Hazyview Clinic,mp Mpumalanga Province,mp Ehlanzeni District Municipality,mp City of Mbombela Local Municipality,827311,976421
704533,QAFeD9Y7ndl,mp Hendrina Clinic,mp Mpumalanga Province,mp Nkangala District Municipality,mp Steve Tshwete Local Municipality,827311,631203
129733,QAFeD9Y7ndl,mp Hlalanikahle Clinic,mp Mpumalanga Province,mp Nkangala District Municipality,mp Emalahleni Local Municipality,827311,631203
864460,jV5WxrHYFzy,mp Hluvukani Clinic,mp Mpumalanga Province,mp Ehlanzeni District Municipality,mp Bushbuckridge Local Municipality,827311,976421
153615,OR2w9kBBhZe,fs Hoopstad Clinic,fs Free State Province,fs Lejweleputswa District Municipality,fs Tswelopele Local Municipality,217302,129112
131224,OR2w9kBBhZe,fs Hope CHC,fs Free State Province,fs Lejweleputswa District Municipality,fs Matjhabeng Local Municipality,217302,129112
278542,t6py4PSEdnz,nw Hartbeespoort Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Madibeng Local Municipality,568802,705721
438742,t6py4PSEdnz,nw Hartebeesfontein Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Rustenburg Local Municipality,568802,705721
231133,t6py4PSEdnz,nw Hebron Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Madibeng Local Municipality,568802,705721
518506,t6py4PSEdnz,nw Hoekfontein (Mmakau) Clinic,nw North West Province,nw Bojanala Platinum District Municipality,nw Madibeng Local Municipality,568802,705721
855342,lJbNeGCcG2Z,nw Huhudi CHC,nw North West Province,nw Dr Ruth Segomotsi Mompati District Municipality,nw Naledi Local Municipality,568802,841921
990751,VpEEvpG5uWw,wc Haarlem Clinic,wc Western Cape Province,wc Eden District Municipality,wc George Local Municipality,584611,853430
211933,DAfY9rmgyLm,wc Hanna Coetzee Clinic,wc Western Cape Province,wc West Coast District Municipality,wc Saldanha Bay Local Municipality,584611,322303
528251,DCPty9q6jMi,wc Hanover Park CHC,wc Western Cape Province,wc City of Cape Town Metropolitan Municipality,wc Klipfontein Health sub-District,584611,472412
128624,DCPty9q6jMi,wc Hanover Park Clinic,wc Western Cape Province,wc City of Cape Town Metropolitan Municipality,wc Klipfontein Health sub-District,584611,472412
108424,kd9K76vLzaR,wc Happy Valley Clinic,wc Western Cape Province,wc Cape Winelands District Municipality,wc Langeberg Local Municipality,584611,541221
693142,DCPty9q6jMi,wc Harmonie Clinic,wc Western Cape Province,wc City of Cape Town Metropolitan Municipality,wc Cape Town Northern Health sub-District,584611,472412
386460,R7QUGAX8ENy,wc Hawston Clinic,wc Western Cape Province,wc Overberg District Municipality,wc Overstrand Local Municipality,584611,685330
261424,VpEEvpG5uWw,wc Heidelberg Clinic,wc Western Cape Province,wc Eden District Municipality,wc Hessequa Local Municipality,584611,853430
338651,DCPty9q6jMi,wc Heideveld Clinic,wc Western Cape Province,wc City of Cape Town Metropolitan Municipality,wc Klipfontein Health sub-District,584611,472412
441813,dHJSggQBLGY,wc Hillside Clinic,wc Western Cape Province,wc Central Karoo District Municipality,wc Beaufort West Local Municipality,584611,842812
943815,VpEEvpG5uWw,wc Hornlee Clinic,wc Western Cape Province,wc Eden District Municipality,wc Knysna Local Municipality,584611,853430
177842,DCPty9q6jMi,wc Hout Bay Main Road Clinic,wc Western Cape Province,wc City of Cape Town Metropolitan Municipality,wc Cape Town Southern Health sub-District,584611,472412
438515,kd9K76vLzaR,wc Huis McCrone Clinic,wc Western Cape Province,wc Cape Winelands District Municipality,wc Drakenstein Local Municipality,584611,541221
747424,anWKEo1Z2Pz,kz Halambu Clinic,kz KwaZulu-Natal Province,kz King Cetshwayo District Municipality,kz Nkandla Local Municipality,446311,367621
827024,z478S4lofBn,kz Halley Stott Clinic,kz KwaZulu-Natal Province,kz eThekwini Metropolitan Municipality,kz eThekwini Metropolitan Municipality Sub,446311,391012
782542,z478S4lofBn,kz Hambanathi Clinic,kz KwaZulu-Natal Province,kz eThekwini Metropolitan Municipality,kz eThekwini Metropolitan Municipality Sub,446311,391012
682751,D2TQgzl3HzB,kz Harding Clinic,kz KwaZulu-Natal Province,kz Ugu District Municipality,kz Umuziwabantu Local Municipality,446311,546212
805306,BRJK2K5mJIL,kz Hartland Clinic,kz KwaZulu-Natal Province,kz Zululand District Municipality,kz eDumbe Local Municipality,446311,272903
527324,dZylikE1PsB,kz Hlabisa Gateway Clinic,kz KwaZulu-Natal Province,kz Umkhanyakude District Municipality,kz Big 5 Hlabisa Local Municipality,446311,364630
951542,KIRpUjJ7mEi,kz Hlathi Dam Clinic,kz KwaZulu-Natal Province,kz Umzinyathi District Municipality,kz Nquthu Local Municipality,446311,433121
359924,BRJK2K5mJIL,kz Hlengimpilo Clinic,kz KwaZulu-Natal Province,kz Zululand District Municipality,kz Nongoma Local Municipality,446311,272903
993160,z478S4lofBn,kz Hlengisizwe CHC,kz KwaZulu-Natal Province,kz eThekwini Metropolitan Municipality,kz eThekwini Metropolitan Municipality Sub,446311,391012
641615,BRJK2K5mJIL,kz Hlobane Clinic,kz KwaZulu-Natal Province,kz Zululand District Municipality,kz AbaQulusi Local Municipality,446311,272903
318615,ZX1oX6qk4hw,kz Hlokozi Clinic,kz KwaZulu-Natal Province,kz Harry Gwala District Municipality,kz Ubuhlebezwe Local Municipality,446311,866912
207424,NivY3BZqeLr,kz Hlomendlini Clinic,kz KwaZulu-Natal Province,kz iLembe District Municipality,kz Mandeni Local Municipality,446311,585430
983342,dZylikE1PsB,kz Hluhluwe Clinic,kz KwaZulu-Natal Province,kz Umkhanyakude District Municipality,kz Big 5 Hlabisa Local Municipality,446311,364630
810306,Zrt8CaZ4BkE,kz Howick Clinic,kz KwaZulu-Natal Province,kz uMgungundlovu District Municipality,kz uMngeni Local Municipality,446311,575421
771751,OR2w9kBBhZe,fs Hani Park Clinic,fs Free State Province,fs Lejweleputswa District Municipality,fs Matjhabeng Local Municipality,217302,129112
398406,IdmSgEWAJAJ,fs Harrismith Clinic,fs Free State Province,fs Thabo Mofutsanyana District Municipality,fs Maluti-a-Phofung Local Municipality,217302,651821
318151,uCk9SOG7zPC,fs Harry Gwala (Botshabelo) Clinic,fs Free State Province,fs Mangaung Metropolitan Municipality,fs Botshabelo Health sub-District,217302,441412
271460,tV3bIVIgPoa,nc Hanover Clinic,nc Northern Cape Province,nc Pixley ka Seme District Municipality,nc Emthanjeni Local Municipality,866402,646121
454351,xK5IXClMZu4,nc Heuningvlei Clinic,nc Northern Cape Province,nc John Taolo Gaetsewe District Municipality,nc Joe Morolong Local Municipality,866402,334321
339524,YYs2UMpZZ5o,nc Hondeklipbaai Clinic,nc Northern Cape Province,nc Namakwa District Municipality,nc Kamiesberg Local Municipality,866402,259530
968706,tV3bIVIgPoa,nc Hopetown (Wege) CHC,nc Northern Cape Province,nc Pixley ka Seme District Municipality,nc Thembelihle Local Municipality,866402,646121
399033,tV3bIVIgPoa,nc Hopetown Clinic,nc Northern Cape Province,nc Pixley ka Seme District Municipality,nc Thembelihle Local Municipality,866402,646121
828824,d8xaVWREBhh,lp Ha-mutsha Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
728451,ME8kWU0UX3u,lp HC Boshoff CHC,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
729515,d8xaVWREBhh,lp Helderwater Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
549915,cNqykWdrvRg,lp Helene Franz Gateway Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Blouberg Local Municipality,325111,173403
647351,iC4QrGjmJkg,lp Hlaneki Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Giyani Local Municipality,325111,524721
704342,ME8kWU0UX3u,lp Hlogotlou Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Elias Motsoaledi Local Municipality,325111,220621
262415,iC4QrGjmJkg,lp Hoedspruit Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Maruleng Local Municipality,325111,524721
731833,iC4QrGjmJkg,lp Humulani Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Ba-Phalaborwa Local Municipality,325111,524721
828506,cNqykWdrvRg,lp Hwelereng Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Lepelle-Nkumpi Local Municipality,325111,173403
464951,CT8lZ9vouCK,gp Imbalenhle Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg G Health sub-District,333920,757012
649342,CT8lZ9vouCK,gp Itireleng CHC,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg D Health sub-District,333920,757012
443724,qTz6ZHmOPus,gp Itireleng Clinic (Ekurhuleni North 2),gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni North 2 Health sub-District,333920,565703
756151,HnxwzrjaFJ6,gp Itumeleng Clinic,gp Gauteng Province,gp West Rand District Municipality,gp Mogale City Local Municipality,333920,785121
981306,K8jjt6s87Hu,ec Ibika Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mnquma Local Municipality,431111,252803
896633,K8jjt6s87Hu,ec Idutywa Nqabara Clinic,ec Eastern Cape Province,ec Amathole District Municipality,ec Mbhashe Local Municipality,431111,252803
443842,K8jjt6s87Hu,ec Idutywa Village CHC,ec Eastern Cape Province,ec Amathole District Municipality,ec Mbhashe Local Municipality,431111,252803
762006,zpkQ8sQRTZ3,ec Ikamvelihle Clinic,ec Eastern Cape Province,ec Nelson Mandela Bay Municipality,ec Nelson Mandela A Health sub-District,431111,678321
820433,ql0rmwCO9UV,ec Ilinge Clinic,ec Eastern Cape Province,ec Chris Hani District Municipality,ec Enoch Mgijima Local Municipality,431111,732412
627442,TbCwPijrHNt,ec Ilita Clinic,ec Eastern Cape Province,ec Buffalo City Metropolitan Municipality,ec Buffalo City Health sub-District,431111,528712
